organization_id,sales_order,date_create,status,code,client_id,tvz_id,cost_price,price_b2b_gross,price_b2c_gross,quantity
1,2051017147,2022-06-02T11:29:08.721,3,62008,30042,842,403.85,566.04,605.67,1
13,2051017148,2022-06-02T11:29:09.919,0,31913,52918,7665,249.36,339.42,363.18,1
1,2051017149,2022-06-02T11:51:03.562,0,41642,44957,685,1789.92,2428.35,2598.33,1
1,2051017150,2022-06-02T12:02:02.608,1,65713,47164,327,530.82,595.60,639.08,1
5,2051017151,2022-06-02T12:02:02.966,0,58066,58855,3589,547.78,766.47,820.13,1
2,2051017152,2022-06-02T12:02:03.361,0,22970,24824,1808,427.81,480.20,539.93,1
1,2051017153,2022-06-02T12:13:02.626,0,58800,25618,737,1349.42,1539.86,1655.35,1
1,2051017154,2022-06-02T12:13:03.005,0,38234,62077,815,1009.07,1046.48,1119.73,1
2,2051017155,2022-06-02T12:13:03.427,0,46248,7863,2494,168.36,221.96,238.17,1
5,2051017156,2022-06-02T12:13:03.782,0,66020,19371,3961,884.24,1681.21,1792.22,1
5,2051017157,2022-06-02T12:13:04.198,0,8112,525,3993,67.32,90.01,105.61,1
5,2051017157,2022-06-02T12:13:04.198,0,58510,525,3993,100.76,100.06,122.86,1
1,2051017158,2022-06-02T12:24:03.058,0,40392,27830,1064,115.84,170.74,183.21,5
5,2051017159,2022-06-02T12:35:02.447,0,64880,37244,4149,620.81,874.24,935.44,1
5,2051017159,2022-06-02T12:35:02.447,0,58857,37244,4149,406.93,534.33,574.41,1
1,2051017160,2022-06-02T12:56:02.827,1,31402,30022,286,11.85,31.13,33.41,20
1,2051017161,2022-06-02T12:56:03.287,0,60660,702,332,334.52,363.59,389.05,3
5,2051017162,2022-06-02T12:56:03.633,1,65610,50164,3500,420.14,588.20,629.38,1
1,2051017163,2022-06-02T12:56:03.984,0,45311,32679,1167,3083.87,3547.79,3797.81,1
13,2051017164,2022-06-02T13:07:02.987,0,45328,41854,6656,775.10,961.41,1033.51,1
1,2051017165,2022-06-02T13:18:02.431,0,66773,29542,480,972.62,1113.53,1223.19,3
2,2051017166,2022-06-02T13:29:02.845,0,4056,54215,1747,793.70,1248.44,1339.58,1
1,2051017167,2022-06-02T13:29:03.178,0,3734,62855,809,151.76,351.51,376.12,5
1,2051017168,2022-06-02T13:29:03.538,0,33748,27545,391,38.89,60.43,64.66,3
1,2051017168,2022-06-02T13:29:03.538,0,2571,27545,391,12.93,26.11,28.02,1
1,2051017169,2022-06-02T13:40:01.933,0,65969,26678,911,7759.57,9232.97,9879.28,2
5,2051017170,2022-06-02T13:40:02.392,0,58841,53694,3652,383.96,407.91,436.47,1
5,2051017171,2022-06-02T13:50:02.537,1,57199,17587,3861,745.26,806.52,865.39,1
2,2051017172,2022-06-02T14:01:04.943,0,50007,1267,2155,91.55,140.62,150.88,1
2,2051017172,2022-06-02T14:01:04.943,0,54956,1267,2155,25.01,29.64,33.41,5
1,2051017173,2022-06-02T14:12:07.107,0,54,59296,718,371.96,407.01,437.55,1
1,2051017173,2022-06-02T14:12:07.107,0,21380,59296,718,15.94,21.87,26.94,2
1,2051017173,2022-06-02T14:12:07.107,0,2571,59296,718,12.93,26.11,28.02,1
1,2051017173,2022-06-02T14:12:07.107,0,10004,59296,718,11.52,14.20,16.17,1
1,2051017173,2022-06-02T14:12:07.107,0,55548,59296,718,20.03,25.77,30.18,1
1,2051017173,2022-06-02T14:12:07.107,0,47617,59296,718,10.78,22.09,23.71,1
5,2051017174,2022-06-02T14:12:08.058,0,56772,13062,4031,395.32,539.36,578.72,1
1,2051017175,2022-06-02T14:12:08.515,0,15623,51957,865,659.78,738.28,789.95,7
1,2051017175,2022-06-02T14:12:08.515,0,17961,51957,865,662.35,731.22,782.41,7
1,2061089070,2022-06-02T14:18:30.011,3,44797,72565,1290,24.80,66.29,71.13,1
1,2061089070,2022-06-02T14:18:30.011,3,7540,72565,1290,52.89,92.40,99.15,2
5,2051017176,2022-06-02T14:23:02.782,0,57374,38108,3218,403.95,411.80,441.86,2
5,2051017176,2022-06-02T14:23:02.782,0,65456,38108,3218,180.28,334.30,373.96,1
5,2051017176,2022-06-02T14:23:02.782,0,48635,38108,3218,93.71,98.93,125.01,4
1,2051017177,2022-06-02T14:23:03.416,0,49227,26678,911,2672.05,3113.58,3340.87,1
1,2061089071,2022-06-02T14:29:33.990,3,44797,72565,1290,24.80,66.29,71.13,1
1,2061089071,2022-06-02T14:29:33.990,3,7540,72565,1290,52.89,92.40,99.15,2
1,2051017178,2022-06-02T14:34:02.481,0,60354,26476,1037,260.43,312.24,336.24,2
1,2051017179,2022-06-02T14:34:02.904,0,66166,49156,375,674.82,860.14,920.36,1
5,2051017180,2022-06-02T14:55:03.001,0,60202,18889,4026,134.03,153.43,178.90,10
1,2051017181,2022-06-02T15:06:02.279,0,4056,25069,393,793.70,1291.63,1385.92,1
5,2051017182,2022-06-02T15:28:02.769,0,22455,17917,3766,1162.90,1609.02,1726.48,2
1,2051017183,2022-06-02T15:28:03.126,0,62768,23547,205,1094.34,1337.56,1431.19,1
1,2051017184,2022-06-02T15:28:03.456,0,958,10490,473,230.53,280.22,300.68,2
1,2051017185,2022-06-02T15:39:02.688,0,61159,46562,1124,573.79,789.45,847.07,1
1,2051017186,2022-06-02T15:50:07.399,0,9171,34581,1010,3006.07,4136.56,4426.11,1
1,2051017187,2022-06-02T15:50:07.767,0,57679,32033,989,533.64,680.87,728.53,1
5,2051017188,2022-06-02T15:50:08.135,0,55217,17386,3619,2826.91,3312.45,3554.25,1
1,2051017189,2022-06-02T16:01:02.668,0,46949,42491,873,19.61,23.94,28.02,1
1,2051017189,2022-06-02T16:01:02.668,0,42652,42491,873,166.56,464.87,500.05,1
5,2051017190,2022-06-02T16:12:10.055,0,22320,37705,3433,894.28,1189.19,1276.00,1
2,2051017191,2022-06-02T16:12:10.471,1,48176,36273,2641,578.52,623.45,667.10,6
1,2051017192,2022-06-02T16:12:10.966,2,4006,48697,408,508.94,452.13,486.04,1
8,2051017193,2022-06-02T16:59:01.445,0,66044,50067,5187,395.37,499.57,602.43,1
8,2051017193,2022-06-02T16:59:01.445,0,57698,50067,5187,427.70,476.08,570.10,2
1,2051017194,2022-06-02T16:59:05.540,2,62757,70140,250,367.38,465.03,498.98,1
1,2051017195,2022-06-02T16:59:08.852,2,12235,33496,1197,307.05,366.62,392.28,1
2,2051017196,2022-06-02T17:31:02.899,0,316,36514,2689,112.75,138.17,155.19,2
1,2051017197,2022-06-02T17:31:06.210,0,4006,48697,408,508.94,452.13,486.04,1
1,2051017197,2022-06-02T17:31:06.210,0,7269,48697,408,24.68,30.54,33.41,3
1,2051017197,2022-06-02T17:31:06.210,0,20448,48697,408,24.79,35.25,37.72,4
1,2051017197,2022-06-02T17:31:06.210,0,47921,48697,408,45.12,54.01,66.82,3
2,2051017198,2022-06-02T17:53:02.571,0,14398,8485,2538,316.06,360.90,387.97,1
13,2051017199,2022-06-02T17:53:06.001,1,65227,36898,7655,270.61,470.36,503.29,1
13,2051017199,2022-06-02T17:53:06.001,1,60765,36898,7655,217.48,751.37,803.96,2
1,2051017200,2022-06-02T18:04:09.161,0,61713,3647,954,127.89,154.22,167.04,1
1,2051017200,2022-06-02T18:04:09.161,0,47958,3647,954,392.18,462.01,495.74,1
1,2051017201,2022-06-02T18:04:13.821,0,59774,48786,881,87.29,90.65,96.99,3
5,2051017202,2022-06-02T18:15:07.060,0,57753,38411,3886,644.24,646.61,691.88,1
1,2051017203,2022-06-02T18:26:02.667,0,62206,26943,1125,158.57,188.17,203.69,2
1,2051017204,2022-06-02T18:26:05.993,0,52351,32291,303,192.54,198.87,213.38,2
5,2051017205,2022-06-02T18:37:07.178,0,49067,61539,3281,956.71,1144.99,1228.58,1
13,2051017206,2022-06-02T18:48:02.359,2,19280,64986,7552,57.01,107.47,115.31,2
2,2051017207,2022-06-02T18:48:05.615,0,57383,16528,2361,427.75,546.38,574.41,1
2,2051017208,2022-06-02T18:48:08.883,0,57917,37380,1956,344.56,374.63,401.98,1
13,2051017209,2022-06-02T18:59:02.612,0,66019,1516,7667,273.97,518.71,555.02,3
1,2051017210,2022-06-02T19:10:02.429,0,43202,43514,128,978.29,1109.78,1193.01,2
5,2051017211,2022-06-02T19:10:05.715,0,45692,267,3895,140.51,202.89,217.70,1
1,2051017212,2022-06-02T19:21:02.132,0,62757,22641,698,367.38,465.03,498.98,1
5,2051017213,2022-06-02T19:21:05.464,1,41086,17744,3897,276.82,356.56,382.58,1
5,2051017214,2022-06-02T19:43:05.083,3,54659,66057,3417,77.38,93.67,107.77,2
13,2051017215,2022-06-02T19:43:08.364,0,53946,13134,6957,293.13,302.95,359.95,1
13,2051017215,2022-06-02T19:43:08.364,0,59860,13134,6957,1635.97,1759.89,1999.13,1
13,2051017215,2022-06-02T19:43:08.364,0,42454,13134,6957,438.15,480.09,515.14,1
13,2051017215,2022-06-02T19:43:08.364,0,65333,13134,6957,891.35,998.04,1129.43,1
1,2051017216,2022-06-02T19:54:04.770,0,22596,63676,943,1829.50,2646.91,2832.20,1
5,2051017217,2022-06-02T20:05:05.339,0,61762,37418,4149,751.44,771.57,826.60,2
5,2051017217,2022-06-02T20:05:05.339,0,60204,37418,4149,1979.40,2237.05,2383.87,1
1,2051017218,2022-06-02T20:05:08.604,0,66773,11316,974,972.62,1113.53,1223.19,5
5,2051017219,2022-06-02T20:05:11.791,0,44389,17372,3393,1303.96,1472.42,1579.91,1
5,2051017220,2022-06-02T20:16:05.071,1,60087,17885,3446,249.11,278.32,329.78,1
1,2051017221,2022-06-02T20:16:08.297,0,40529,25212,1567,134.46,192.11,212.31,2
5,2051017222,2022-06-02T20:16:11.545,0,57596,38925,3900,8425.64,9464.31,10080.81,1
5,2051017223,2022-06-02T20:27:02.749,0,61746,39013,3749,119.69,137.95,162.73,2
5,2051017224,2022-06-02T20:27:06.047,0,56027,65657,3903,226.32,251.09,265.11,1
5,2051017224,2022-06-02T20:27:06.047,0,41334,65657,3903,866.73,862.76,925.74,1
1,2051017225,2022-06-02T20:38:02.493,0,66026,58259,808,294.00,386.76,413.84,5
1,2051017226,2022-06-02T20:38:05.743,0,60034,68396,1255,149.69,232.66,248.95,1
8,2051017227,2022-06-02T20:59:02.571,0,50462,69808,5655,85.18,140.62,150.88,2
5,2051017228,2022-06-02T21:20:02.979,0,63304,51221,3652,557.63,620.71,666.02,1
1,2051017229,2022-06-02T21:20:06.672,0,58909,48465,1580,5121.23,5905.20,6319.63,1
1,2051017230,2022-06-02T21:38:01.955,0,65089,7345,1008,228.80,271.95,290.98,1
5,2051017231,2022-06-02T21:38:05.424,0,48733,7870,3629,545.25,753.00,806.12,1
5,2051017232,2022-06-02T21:49:01.866,1,57995,70993,4015,57.68,68.81,78.67,1
5,2051017232,2022-06-02T21:49:01.866,1,1059,70993,4015,49.22,56.87,70.05,2
2,2051017233,2022-06-02T22:00:02.999,0,19265,37187,1799,502.56,591.23,632.61,1
2,2051017233,2022-06-02T22:00:02.999,0,5059,37187,1799,13.15,53.23,57.12,1
2,2051017233,2022-06-02T22:00:02.999,0,65339,37187,1799,477.41,601.29,649.85,1
5,2051017234,2022-06-02T22:00:06.924,0,64090,40462,3399,720.59,897.92,963.46,1
1,2051017235,2022-06-02T22:00:10.306,0,63959,23508,1232,1185.47,1370.79,1466.75,1
5,2051017236,2022-06-02T22:11:01.698,0,61762,52964,3965,751.44,771.57,826.60,1
13,2051017237,2022-06-02T22:22:02.759,0,18593,11150,7130,46.05,46.33,49.57,6
1,2051017238,2022-06-02T22:22:06.275,1,49167,27445,1137,244.81,306.19,327.62,1
1,2051017239,2022-06-02T22:33:01.976,0,12830,3865,1655,773.98,901.44,964.54,1
5,2051017240,2022-06-02T22:44:07.110,0,51449,55027,3388,1437.27,1616.04,1734.02,1
1,2051017241,2022-06-02T22:55:02.469,0,56961,33301,1460,89.03,128.32,136.87,2
1,2051017241,2022-06-02T22:55:02.469,0,58467,33301,1460,225.11,258.13,276.97,1
1,2051017242,2022-06-02T22:55:06.015,0,59479,43732,1288,308.56,456.26,488.20,2
13,2051017243,2022-06-02T23:17:03.546,0,57679,55111,6994,533.64,653.67,699.43,1
1,2051017244,2022-06-02T23:17:06.859,2,45562,33042,339,48.15,53.40,65.74,4
5,2051017245,2022-06-02T23:17:10.253,0,38927,19091,3888,175.50,233.02,250.03,2
5,2051017245,2022-06-02T23:17:10.253,0,60271,19091,3888,166.52,192.07,219.85,3
5,2051017245,2022-06-02T23:17:10.253,0,2531,19091,3888,846.09,1064.67,1144.52,5
5,2051017245,2022-06-02T23:17:10.253,0,57710,19091,3888,132.52,168.34,197.22,1
1,2051017246,2022-06-02T23:28:02.320,0,57922,57233,193,680.04,788.67,844.92,1
5,2051017247,2022-06-02T23:50:07.237,0,48300,17659,3816,769.27,866.78,930.06,1
1,2051017248,2022-06-02T23:50:10.549,0,27950,26173,730,901.86,1017.09,1111.11,2
1,2051017248,2022-06-02T23:50:10.549,0,9325,26173,730,1662.42,1656.83,1772.82,1
1,2051017249,2022-06-02T23:50:13.989,1,65535,71637,214,289.00,481.44,515.14,1
2,2051017250,2022-06-03T00:01:01.648,0,60048,15133,2738,732.64,1012.41,1086.32,1
5,2051017251,2022-06-03T00:12:02.279,0,40230,66052,3831,282.85,309.35,331.93,1
5,2051017252,2022-06-03T00:34:06.871,0,58566,39184,4210,605.93,594.59,638.00,1
1,2051017253,2022-06-03T00:45:01.720,1,64955,43477,1117,3869.21,4355.12,4659.97,1
1,2051017253,2022-06-03T00:45:01.720,1,56601,43477,1117,445.13,518.84,574.41,2
1,2051017253,2022-06-03T00:45:01.720,1,332,43477,1117,856.49,1097.79,1177.93,1
1,2051017254,2022-06-03T00:56:02.039,0,38850,6674,167,366.85,441.93,474.19,1
2,2051017255,2022-06-03T04:45:02.213,0,65089,52810,2643,228.80,264.89,283.44,2
1,2051017256,2022-06-03T05:57:01.794,0,47776,49483,264,34.84,43.12,51.73,4
1,2051017256,2022-06-03T05:57:01.794,0,48176,49483,264,578.52,651.65,697.27,3
1,2051017256,2022-06-03T05:57:01.794,0,21001,49483,264,5.82,19.09,20.48,3
13,2051017257,2022-06-03T06:08:01.881,1,18546,1333,7431,992.63,1164.62,1258.75,1
13,2051017257,2022-06-03T06:08:01.881,1,52045,1333,7431,1001.08,1101.01,1247.98,1
1,2051017258,2022-06-03T06:19:02.347,0,18593,64453,1415,46.05,62.44,67.90,4
2,2051017259,2022-06-03T07:24:12.002,3,3485,10153,2190,192.54,239.70,256.49,7
1,2051017260,2022-06-03T07:57:15.445,1,47396,64511,881,285.21,304.33,326.54,1
13,2051017261,2022-06-03T07:57:18.721,0,44731,66340,7073,399.24,441.93,474.19,1
5,2051017262,2022-06-03T07:57:21.941,0,65345,17821,3859,322.43,439.14,469.88,1
1,2051017263,2022-06-03T07:57:25.209,0,43696,60119,763,4.43,13.09,14.01,8
1,2051017263,2022-06-03T07:57:25.209,0,64985,60119,763,300.09,366.62,392.28,1
1,2051017263,2022-06-03T07:57:25.209,0,2922,60119,763,112.82,145.64,156.27,1
1,2051017264,2022-06-03T08:08:09.063,0,66560,61039,251,1173.64,1343.76,1438.73,4
5,2051017265,2022-06-03T08:08:12.329,0,44901,18034,3927,329.42,445.94,478.50,1
5,2051017266,2022-06-03T08:30:05.554,0,53459,40877,3622,228.31,266.07,314.69,3
1,2051017267,2022-06-03T08:52:08.745,0,14938,46843,768,556.76,654.64,703.74,3
1,2051017268,2022-06-03T08:52:12.192,0,65779,48856,535,103.02,106.77,114.24,5
1,2051017269,2022-06-03T09:03:08.101,0,21587,62573,1514,245.09,591.23,632.61,1
5,2051017270,2022-06-03T09:25:05.731,0,56371,37339,3070,357.26,366.60,393.36,2
5,2051017271,2022-06-03T09:47:02.356,0,46276,39931,3639,558.84,626.82,675.72,1
5,2051017271,2022-06-03T09:47:02.356,0,64880,39931,3639,620.81,839.66,900.96,1
1,2051017273,2022-06-03T09:58:02.802,0,22885,2230,33,55.25,81.58,87.29,3
1,2051017274,2022-06-03T09:58:03.052,0,51676,57962,1164,561.87,622.08,666.02,1
5,2051017275,2022-06-03T10:09:02.803,0,66716,39428,3228,118.55,143.84,156.27,10
2,2051017272,2022-06-03T10:20:03.321,2,49536,69749,2457,15754.29,15681.02,16937.13,1
13,2051017276,2022-06-03T10:20:03.742,0,9888,21151,7194,193.33,206.48,220.93,1
5,2051017277,2022-06-03T10:20:04.096,0,13131,19276,3468,1559.56,1938.67,2074.57,1
1,2051017278,2022-06-03T10:20:04.580,0,62768,14850,42,1094.34,1337.56,1431.19,1
1,2051017279,2022-06-03T10:31:02.870,0,48507,3466,247,2561.27,3100.52,3326.86,1
1,2051017280,2022-06-03T10:31:03.229,0,63235,68899,1130,244.96,306.19,327.62,1
1,2051017280,2022-06-03T10:31:03.229,0,48192,68899,1130,808.52,878.83,942.99,1
1,2051017280,2022-06-03T10:31:03.229,0,56601,68899,1130,445.13,518.84,574.41,1
1,2051017280,2022-06-03T10:31:03.229,0,61013,68899,1130,157.37,186.82,202.61,1
1,2051017281,2022-06-03T10:31:03.824,0,1715,3466,247,513.91,568.06,607.82,1
1,2051017282,2022-06-03T10:42:01.787,0,41065,16276,853,787.92,880.15,941.91,1
1,2051017283,2022-06-03T10:53:02.489,0,45133,67785,1018,19.34,33.14,35.56,7
1,2051017284,2022-06-03T10:53:02.748,0,12885,48919,1179,361.18,417.82,448.32,1
1,2051017285,2022-06-03T11:04:02.760,0,39099,32509,91,464.05,537.34,576.57,1
2,2051017286,2022-06-03T11:15:02.055,0,3589,56314,2686,829.48,973.25,1044.29,1
1,2051017287,2022-06-03T11:15:02.564,0,65694,14434,598,100.83,341.49,366.42,3
1,2051017287,2022-06-03T11:15:02.564,0,55001,14434,598,42.16,64.28,68.97,6
1,2051017287,2022-06-03T11:15:02.564,0,63235,14434,598,244.96,306.19,327.62,1
1,2051017287,2022-06-03T11:15:02.564,0,57638,14434,598,107.51,145.04,155.19,1
1,2051017287,2022-06-03T11:15:02.564,0,47390,14434,598,62.40,77.25,85.14,2
1,2051017287,2022-06-03T11:15:02.564,0,333,14434,598,143.79,174.65,192.91,4
5,2051017288,2022-06-03T11:15:03.424,3,54659,66057,3403,77.38,93.67,107.77,2
1,2051017289,2022-06-03T11:15:03.797,0,64802,42435,916,234.99,277.78,299.60,1
1,2051017290,2022-06-03T11:26:02.429,0,41553,14058,911,40.95,68.18,73.28,4
1,2051017291,2022-06-03T11:36:02.758,0,3964,14434,598,136.90,168.20,189.68,1
1,2051017291,2022-06-03T11:36:02.758,0,65694,14434,598,100.83,341.49,366.42,3
1,2051017291,2022-06-03T11:36:02.758,0,55001,14434,598,42.16,64.28,68.97,6
1,2051017291,2022-06-03T11:36:02.758,0,63235,14434,598,244.96,306.19,327.62,1
1,2051017291,2022-06-03T11:36:02.758,0,57638,14434,598,107.51,145.04,155.19,1
1,2051017291,2022-06-03T11:36:02.758,0,47390,14434,598,62.40,77.25,85.14,2
1,2051017291,2022-06-03T11:36:02.758,0,333,14434,598,143.79,174.65,192.91,4
5,2051017292,2022-06-03T11:57:02.219,1,49177,11667,3876,338.37,405.01,435.39,1
2,2051017293,2022-06-03T11:57:03.252,0,1389,56372,2562,525.12,586.56,629.38,1
1,2051017294,2022-06-03T11:57:03.640,0,51879,23232,1644,316.96,340.43,364.26,1
1,2051017295,2022-06-03T11:57:03.929,0,65610,32422,799,420.14,577.12,617.52,2
2,2051017296,2022-06-03T11:57:04.201,0,65775,18835,1959,270.15,542.88,575.49,2
1,2051017297,2022-06-03T12:08:02.143,0,57235,60135,1093,496.36,621.44,664.94,1
1,2051017298,2022-06-03T12:08:02.737,0,65734,13656,685,444.94,583.54,626.14,2
5,2051017299,2022-06-03T12:08:03.622,0,43837,8218,3439,1162.82,1533.69,1645.65,1
13,2051017300,2022-06-03T12:29:02.763,1,60259,7578,7287,1304.19,1435.99,1531.41,1
2,2051017301,2022-06-03T12:29:03.350,0,57756,51289,2258,3673.97,4101.60,4349.60,1
1,2051017302,2022-06-03T12:40:02.233,0,62008,4983,552,403.85,566.04,605.67,1
1,2051017303,2022-06-03T12:40:02.583,0,65608,4990,897,622.43,653.67,699.43,1
1,2051017304,2022-06-03T12:40:03.412,0,17690,48418,1453,248.35,319.40,342.71,1
1,2051017305,2022-06-03T12:51:01.828,0,59080,25212,1567,397.98,488.13,523.76,3
1,2051017306,2022-06-03T12:51:02.343,1,51864,50918,805,931.47,1277.13,1366.52,2
5,2051017307,2022-06-03T13:02:02.926,0,22972,55720,4216,510.37,582.46,626.14,1
1,2051017308,2022-06-03T13:02:03.437,0,22320,61851,1098,894.28,1240.11,1333.11,1
1,2051017309,2022-06-03T13:02:03.788,0,66241,45207,595,1361.86,1718.27,1838.56,1
1,2051017310,2022-06-03T13:24:03.100,0,41719,25509,896,137.90,181.80,195.06,1
1,2051017310,2022-06-03T13:24:03.100,0,55758,25509,896,166.14,257.65,276.97,1
1,2051017311,2022-06-03T13:24:04.190,0,49135,9708,1124,161.44,237.03,254.34,1
1,2051017311,2022-06-03T13:24:04.190,0,49498,9708,1124,24.67,27.78,35.56,1
5,2051017312,2022-06-03T13:35:02.047,0,2354,38897,3252,922.67,1038.53,1114.34,1
5,2051017312,2022-06-03T13:35:02.047,0,55217,38897,3252,2826.91,3239.12,3475.58,1
5,2051017312,2022-06-03T13:35:02.047,0,46597,38897,3252,330.95,576.52,618.60,1
1,2051017313,2022-06-03T13:35:02.754,0,65912,2721,249,536.97,625.14,669.25,1
1,2051017314,2022-06-03T13:46:01.790,0,60568,2037,851,386.18,511.66,547.47,3
1,2051017315,2022-06-03T13:46:02.097,0,37579,66697,1585,181.59,203.46,217.70,2
1,2051017316,2022-06-03T13:57:02.374,0,56882,59265,753,147.40,263.89,282.36,1
2,2051017317,2022-06-03T13:57:02.638,0,41730,36510,2715,394.02,408.92,437.55,4
2,2051017317,2022-06-03T13:57:02.638,0,40852,36510,2715,1502.17,1872.17,2008.83,3
2,2051017317,2022-06-03T13:57:02.638,0,61542,36510,2715,13.47,35.25,37.72,6
1,2051017318,2022-06-03T13:57:03.060,0,56860,635,1500,182.11,267.16,286.67,1
1,2051017318,2022-06-03T13:57:03.060,0,56195,635,1500,154.88,248.47,312.53,1
1,2051017318,2022-06-03T13:57:03.060,0,42456,635,1500,21.69,26.53,31.25,2
1,2061089072,2022-06-03T14:16:07.627,0,39786,71993,652,235.33,281.26,314.69,1
5,2051017319,2022-06-03T14:18:01.898,0,41086,11789,3417,276.82,356.56,382.58,1
2,2051017320,2022-06-03T14:29:02.551,0,17765,56338,2477,198.14,287.25,308.22,3
5,2051017321,2022-06-03T14:29:02.869,0,56239,55616,3777,805.53,909.97,976.40,1
1,2051017322,2022-06-03T14:40:02.149,0,14662,43629,452,290.16,374.67,400.90,1
1,2051017323,2022-06-03T14:40:02.633,0,52431,30030,142,2168.32,2548.38,2739.51,1
1,2051017324,2022-06-03T14:51:02.345,0,62120,44026,205,352.19,530.79,567.95,10
1,2051017325,2022-06-03T14:51:02.759,0,50112,44345,744,312.88,462.30,494.66,3
1,2051017326,2022-06-03T14:51:03.255,0,58204,3135,1259,374.63,431.97,464.49,3
1,2051017326,2022-06-03T14:51:03.255,0,64736,3135,1259,1939.83,2636.50,2828.96,1
1,2051017327,2022-06-03T14:51:03.756,0,62120,69849,205,352.19,530.79,567.95,3
5,2051017328,2022-06-03T15:02:01.939,0,42555,54784,3736,822.79,944.75,1010.88,1
1,2051017329,2022-06-03T15:13:02.795,0,18778,5116,596,141.90,198.42,212.31,2
2,2051017330,2022-06-03T15:13:03.119,0,3974,17010,2245,368.22,540.87,573.34,2
1,2051017331,2022-06-03T15:24:02.341,0,57679,64404,920,533.64,680.87,728.53,1
1,2051017332,2022-06-03T15:24:02.670,0,541,24030,186,474.23,563.84,611.06,1
1,2051017333,2022-06-03T15:35:02.177,0,58842,26896,308,103.65,142.62,153.03,2
1,2051017333,2022-06-03T15:35:02.177,0,7350,26896,308,554.71,681.71,732.84,1
5,2051017334,2022-06-03T15:46:02.131,0,21170,39867,3635,3186.07,3533.24,3778.42,1
1,2051017335,2022-06-03T15:46:02.647,0,65775,26315,488,270.15,540.87,578.72,2
1,2051017336,2022-06-03T15:57:02.014,0,1177,44459,1084,499.48,651.65,697.27,1
1,2051017337,2022-06-03T15:57:02.251,1,54164,62562,1110,208.58,298.30,320.08,1
1,2051017338,2022-06-03T16:28:02.960,1,7281,45204,1317,158.76,204.52,219.85,10
1,2051017339,2022-06-03T16:28:03.415,0,22669,702,217,636.25,854.72,917.12,3
1,2051017340,2022-06-03T16:28:04.003,0,16390,24087,612,572.08,896.25,963.46,1
1,2051017340,2022-06-03T16:28:04.003,0,22335,24087,612,349.01,461.30,493.59,1
1,2051017340,2022-06-03T16:28:04.003,0,22320,24087,612,894.28,1240.11,1333.11,1
8,2051017341,2022-06-03T16:39:02.191,0,37981,71482,5282,213.88,242.60,297.45,1
5,2051017342,2022-06-03T16:39:02.682,0,41639,7970,3448,820.96,863.77,926.82,2
1,2051017343,2022-06-03T16:39:03.059,0,34681,57625,1259,345.88,421.99,453.71,4
1,2051017344,2022-06-03T16:39:03.330,0,49951,47219,457,249.55,334.39,357.80,1
1,2051017345,2022-06-03T17:01:02.376,0,56882,6871,47,147.40,263.89,282.36,1
1,2051017345,2022-06-03T17:01:02.376,0,56325,6871,47,127.83,152.13,164.89,2
5,2051017346,2022-06-03T17:01:11.120,0,4006,54571,3452,508.94,453.98,487.12,1
5,2051017347,2022-06-03T17:12:02.521,0,45930,39567,3818,970.86,1344.37,1445.20,6
1,2051017348,2022-06-03T17:12:02.942,0,3730,29777,806,72.94,158.40,170.28,5
